# 
# Quasielastic Electron Nucleus Scattering Archive
# O. Benhar, D. Day and I. Sick, Rev. Mod. Phys. 80, 189-224, 2008
# Source: http://faculty.virginia.edu/qes-archive/
# Target: 27Al
# 
# Z  A   E      Theta     v      xsec        error    citation
#        (GeV)  (deg)    (GeV)  (nb/sr/GeV)                   
# 
 13  27   2.020  20.016  0.225  2.299e+04  4.881e+02 Day:1993md 
 13  27   2.020  20.016  0.240  2.401e+04  6.206e+02 Day:1993md 
 13  27   2.020  20.016  0.255  2.377e+04  4.815e+02 Day:1993md 
 13  27   2.020  20.016  0.270  2.523e+04  5.901e+02 Day:1993md 
 13  27   2.020  20.016  0.285  2.459e+04  5.742e+02 Day:1993md 
 13  27   2.020  20.016  0.300  2.306e+04  5.562e+02 Day:1993md 
 13  27   2.020  20.016  0.315  2.284e+04  7.020e+02 Day:1993md 
 13  27   2.020  20.016  0.330  2.159e+04  5.030e+02 Day:1993md 
 13  27   2.020  20.016  0.345  2.005e+04  6.831e+02 Day:1993md 
 13  27   2.020  20.016  0.360  1.930e+04  6.583e+02 Day:1993md 
 13  27   2.020  20.016  0.375  1.847e+04  6.264e+02 Day:1993md 
 13  27   2.020  20.016  0.390  1.728e+04  3.954e+02 Day:1993md 
 13  27   2.020  20.016  0.405  1.740e+04  3.968e+02 Day:1993md 
 13  27   2.020  20.016  0.420  1.722e+04  5.068e+02 Day:1993md 
 13  27   2.020  20.016  0.435  1.730e+04  5.110e+02 Day:1993md 
 13  27   2.020  20.016  0.450  1.684e+04  5.200e+02 Day:1993md 
 13  27  2.4070   41.11    0.8250   2.122e+01  2.997e+00 Bosted:1992fy 
 13  27  2.4070   41.11    0.8570   3.024e+01  3.240e+00 Bosted:1992fy 
 13  27  2.4070   41.11    0.8900   4.509e+01  1.890e+00 Bosted:1992fy 
 13  27  2.4070   41.11    0.9230   5.724e+01  1.890e+00 Bosted:1992fy 
 13  27  2.4070   41.11    0.9550   6.831e+01  1.890e+00 Bosted:1992fy 
 13  27  2.4070   41.11    0.9880   7.263e+01  3.510e+00 Bosted:1992fy 
 13  27  2.4070   41.11    1.0210   8.721e+01  3.240e+00 Bosted:1992fy 
 13  27  2.4070   41.11    1.0530   9.477e+01  2.970e+00 Bosted:1992fy 
 13  27  2.4070   41.11    1.0860   1.002e+02  3.510e+00 Bosted:1992fy 
 13  27  2.4070   58.88    1.3040   5.292e+00  4.860e-01 Bosted:1992fy 
 13  27  2.4070   58.88    1.3320   6.777e+00  4.320e-01 Bosted:1992fy 
 13  27  2.4070   58.88    1.3610   8.127e+00  5.670e-01 Bosted:1992fy 
 13  27  2.4070   58.88    1.3890   1.080e+01  1.107e+00 Bosted:1992fy 
 13  27  2.4070   58.88    1.4180   1.274e+01  8.910e-01 Bosted:1992fy 
 13  27  2.4070   58.88    1.4460   1.739e+01  1.269e+00 Bosted:1992fy 
 13  27  2.8140    8.0    0.0150   3.550e+05  1.029e+05  Rock-pc 
 13  27  2.8140    8.0    0.0450   6.832e+05  4.605e+04  Rock-pc 
 13  27  2.8140    8.0    0.0750   9.419e+05  4.768e+04  Rock-pc 
 13  27  2.8140    8.0    0.1050   1.122e+06  7.053e+04  Rock-pc 
 13  27  2.8140    8.0    0.1350   1.104e+06  7.737e+04  Rock-pc 
 13  27  2.8140    8.0    0.1650   8.027e+05  5.127e+04  Rock-pc 
 13  27  2.8140    8.0    0.1950   5.023e+05  4.454e+04  Rock-pc 
 13  27  2.8140    8.0    0.2250   4.130e+05  2.448e+04  Rock-pc 
 13  27  2.8140    8.0    0.2550   4.292e+05  3.840e+04  Rock-pc 
 13  27  2.8140    8.0    0.2850   3.062e+05  3.642e+04  Rock-pc 
 13  27  2.8370   44.99    1.2300   4.725e+00  6.750e-01 Bosted:1992fy 
 13  27  2.8370   44.99    1.2640   8.559e+00  7.020e-01 Bosted:1992fy 
 13  27  2.8370   44.99    1.2980   9.909e+00  5.400e-01 Bosted:1992fy 
 13  27  2.8370   44.99    1.3320   1.309e+01  7.020e-01 Bosted:1992fy 
 13  27  2.8370   44.99    1.3660   1.555e+01  9.180e-01 Bosted:1992fy 
 13  27  2.8370   44.99    1.4000   1.574e+01  1.647e+00 Bosted:1992fy 
 13  27  2.8370   44.99    1.4340   2.141e+01  1.296e+00 Bosted:1992fy 
 13  27  2.8370   44.99    1.4680   2.678e+01  1.404e+00 Bosted:1992fy 
 13  27  2.8370   44.99    1.5020   3.024e+01  2.430e+00 Bosted:1992fy 
 13  27  2.8370   61.20    1.6820   1.709e+00  5.427e-01 Bosted:1992fy 
 13  27  2.8370   61.20    1.7070   1.777e+00  2.295e-01 Bosted:1992fy 
 13  27  2.8370   61.20    1.7320   2.546e+00  2.700e-01 Bosted:1992fy 
 13  27  2.8370   61.20    1.7570   3.240e+00  3.510e-01 Bosted:1992fy 
 13  27  2.8370   61.20    1.7820   2.673e+00  6.075e-01 Bosted:1992fy 
 13  27  2.8370   61.20    1.8070   4.239e+00  5.130e-01 Bosted:1992fy 
 13  27  2.8370   61.20    1.8310   4.914e+00  5.400e-01 Bosted:1992fy 
 13  27  2.8370   61.20    1.8560   5.481e+00  8.910e-01 Bosted:1992fy 
 13  27  3.2580    8.0    0.0170   1.172e+05  1.241e+04  Rock-pc 
 13  27  3.2580    8.0    0.0470   3.097e+05  1.230e+04  Rock-pc 
 13  27  3.2580    8.0    0.0770   4.744e+05  1.438e+04  Rock-pc 
 13  27  3.2580    8.0    0.1070   6.264e+05  2.088e+04  Rock-pc 
 13  27  3.2580    8.0    0.1370   6.368e+05  2.540e+04  Rock-pc 
 13  27  3.2580    8.0    0.1670   6.426e+05  1.868e+04  Rock-pc 
 13  27  3.2580    8.0    0.1970   4.802e+05  1.288e+04  Rock-pc 
 13  27  3.2580    8.0    0.2270   3.515e+05  1.114e+04  Rock-pc 
 13  27  3.2580    8.0    0.2570   3.213e+05  1.032e+04  Rock-pc 
 13  27  3.2580    8.0    0.2870   2.622e+05  1.125e+04  Rock-pc 
 13  27  3.2580    8.0    0.3170   2.761e+05  1.056e+04  Rock-pc 
 13  27  3.2580    8.0    0.3470   2.784e+05  1.102e+04  Rock-pc 
 13  27  3.2580    8.0    0.3770   2.726e+05  1.427e+04  Rock-pc 
 13  27  3.2580    8.0    0.4070   2.935e+05  1.369e+04  Rock-pc 
 13  27  3.2580    8.0    0.4370   3.132e+05  2.575e+04  Rock-pc 
 13  27  3.2580    8.0    0.4670   2.598e+05  1.415e+04  Rock-pc 
 13  27  3.2580    8.0    0.4970   2.169e+05  1.856e+04  Rock-pc 
 13  27  3.2580    8.0    0.5270   2.308e+05  1.960e+04  Rock-pc 
 13  27  3.4000   34.69    1.2540   1.550e+01  2.241e+00 Bosted:1992fy 
 13  27  3.4000   34.69    1.2930   1.901e+01  1.188e+00 Bosted:1992fy 
 13  27  3.4000   34.69    1.3320   2.462e+01  1.242e+00 Bosted:1992fy 
 13  27  3.4000   34.69    1.3710   2.376e+01  1.269e+00 Bosted:1992fy 
 13  27  3.4000   34.69    1.4100   3.240e+01  2.700e+00 Bosted:1992fy 
 13  27  3.4000   44.48    1.7000   3.699e+00  5.940e-01 Bosted:1992fy 
 13  27  3.4000   44.48    1.7320   3.753e+00  5.400e-01 Bosted:1992fy 
 13  27  3.4000   44.48    1.7630   5.238e+00  6.480e-01 Bosted:1992fy 
 13  27  3.4000   44.48    1.7950   6.291e+00  1.161e+00 Bosted:1992fy 
 13  27  3.4000   57.57    2.1110   1.058e+00  2.241e-01 Bosted:1992fy 
 13  27  3.4000   57.57    2.1400   1.069e+00  2.106e-01 Bosted:1992fy 
 13  27  3.4000   57.57    2.1700   1.955e+00  3.564e-01 Bosted:1992fy 
 13  27   3.595  16.020  0.210  2.066e+02  8.354e+00 Day:1993md 
 13  27   3.595  16.020  0.225  2.869e+02  9.856e+00 Day:1993md 
 13  27   3.595  16.020  0.240  3.706e+02  1.129e+01 Day:1993md 
 13  27   3.595  16.020  0.255  5.226e+02  1.382e+01 Day:1993md 
 13  27   3.595  16.020  0.270  6.986e+02  1.654e+01 Day:1993md 
 13  27   3.595  16.020  0.285  8.357e+02  1.748e+01 Day:1993md 
 13  27   3.595  16.020  0.300  1.156e+03  2.024e+01 Day:1993md 
 13  27   3.595  16.020  0.315  1.434e+03  2.240e+01 Day:1993md 
 13  27   3.595  16.020  0.330  1.761e+03  9.897e+01 Day:1993md 
 13  27   3.595  16.020  0.345  1.949e+03  1.011e+02 Day:1993md 
 13  27   3.595  16.020  0.360  2.806e+03  1.235e+02 Day:1993md 
 13  27   3.595  16.020  0.375  3.303e+03  1.327e+02 Day:1993md 
 13  27   3.595  16.020  0.390  3.714e+03  1.394e+02 Day:1993md 
 13  27   3.595  16.020  0.405  4.195e+03  1.083e+02 Day:1993md 
 13  27   3.595  16.020  0.420  4.436e+03  1.103e+02 Day:1993md 
 13  27   3.595  16.020  0.435  4.655e+03  1.113e+02 Day:1993md 
 13  27   3.595  16.020  0.450  5.341e+03  1.565e+02 Day:1993md 
 13  27   3.595  16.020  0.465  5.529e+03  1.540e+02 Day:1993md 
 13  27   3.595  16.020  0.480  5.449e+03  1.499e+02 Day:1993md 
 13  27   3.595  16.020  0.495  5.448e+03  1.484e+02 Day:1993md 
 13  27   3.595  16.020  0.510  5.340e+03  1.455e+02 Day:1993md 
 13  27   3.595  16.020  0.525  5.581e+03  1.224e+02 Day:1993md 
 13  27   3.595  16.020  0.540  5.614e+03  1.203e+02 Day:1993md 
 13  27   3.595  16.020  0.555  5.707e+03  1.228e+02 Day:1993md 
 13  27   3.595  16.020  0.570  5.609e+03  1.946e+02 Day:1993md 
 13  27   3.595  16.020  0.585  5.267e+03  1.876e+02 Day:1993md 
 13  27   3.595  16.020  0.600  5.347e+03  1.816e+02 Day:1993md 
 13  27   3.595  16.020  0.615  5.654e+03  1.820e+02 Day:1993md 
 13  27   3.595  16.020  0.630  5.313e+03  1.786e+02 Day:1993md 
 13  27   3.595  16.020  0.645  5.331e+03  1.441e+02 Day:1993md 
 13  27   3.595  16.020  0.660  5.609e+03  1.463e+02 Day:1993md 
 13  27   3.595  16.020  0.675  5.725e+03  1.447e+02 Day:1993md 
 13  27   3.595  16.020  0.690  5.550e+03  2.037e+02 Day:1993md 
 13  27   3.595  16.020  0.705  5.623e+03  2.101e+02 Day:1993md 
 13  27   3.595  16.020  0.720  5.823e+03  2.111e+02 Day:1993md 
 13  27   3.595  16.020  0.735  6.013e+03  2.080e+02 Day:1993md 
 13  27   3.595  16.020  0.750  5.922e+03  2.136e+02 Day:1993md 
 13  27   3.595  16.020  0.765  6.328e+03  1.664e+02 Day:1993md 
 13  27   3.595  16.020  0.780  6.081e+03  1.591e+02 Day:1993md 
 13  27   3.595  16.020  0.795  5.946e+03  1.609e+02 Day:1993md 
 13  27   3.595  16.020  0.810  5.797e+03  2.233e+02 Day:1993md 
 13  27   3.595  16.020  0.825  6.066e+03  2.263e+02 Day:1993md 
 13  27   3.595  16.020  0.840  6.382e+03  2.317e+02 Day:1993md 
 13  27   3.595  16.020  0.855  6.014e+03  2.270e+02 Day:1993md 
 13  27   3.595  16.020  0.870  6.018e+03  1.805e+02 Day:1993md 
 13  27   3.595  16.020  0.885  5.949e+03  1.791e+02 Day:1993md 
 13  27   3.595  16.020  0.900  6.140e+03  1.818e+02 Day:1993md 
 13  27   3.595  16.020  0.915  5.800e+03  2.728e+02 Day:1993md 
 13  27   3.595  16.020  0.930  6.670e+03  2.900e+02 Day:1993md 
 13  27   3.595  16.020  0.945  6.075e+03  2.791e+02 Day:1993md 
 13  27   3.595  16.020  0.960  6.071e+03  2.806e+02 Day:1993md 
 13  27   3.595  16.020  0.975  6.351e+03  2.049e+02 Day:1993md 
 13  27   3.595  16.020  0.990  6.228e+03  2.000e+02 Day:1993md 
 13  27   3.595  16.020  1.005  6.582e+03  2.827e+02 Day:1993md 
 13  27   3.595  16.020  1.020  6.429e+03  2.831e+02 Day:1993md 
 13  27   3.595  16.020  1.035  6.588e+03  2.853e+02 Day:1993md 
 13  27   3.595  16.020  1.050  6.225e+03  2.665e+02 Day:1993md 
 13  27   3.595  16.020  1.065  6.498e+03  2.778e+02 Day:1993md 
 13  27   3.595  16.020  1.080  5.980e+03  1.905e+02 Day:1993md 
 13  27   3.595  16.020  1.095  6.314e+03  1.977e+02 Day:1993md 
 13  27   3.595  16.020  1.110  6.211e+03  2.673e+02 Day:1993md 
 13  27   3.595  16.020  1.125  5.912e+03  2.593e+02 Day:1993md 
 13  27   3.595  16.020  1.140  6.232e+03  2.707e+02 Day:1993md 
 13  27   3.595  16.020  1.155  6.466e+03  2.801e+02 Day:1993md 
 13  27   3.595  16.020  1.170  6.476e+03  2.009e+02 Day:1993md 
 13  27   3.595  16.020  1.185  5.993e+03  1.834e+02 Day:1993md 
 13  27   3.595  16.020  1.200  6.659e+03  2.585e+02 Day:1993md 
 13  27   3.595  16.020  1.215  6.523e+03  2.520e+02 Day:1993md 
 13  27   3.595  16.020  1.230  7.049e+03  2.584e+02 Day:1993md 
 13  27   3.595  16.020  1.245  6.644e+03  2.504e+02 Day:1993md 
 13  27   3.595  16.020  1.260  6.677e+03  2.540e+02 Day:1993md 
 13  27   3.595  16.020  1.275  6.435e+03  1.822e+02 Day:1993md 
 13  27   3.595  16.020  1.290  6.442e+03  1.853e+02 Day:1993md 
 13  27   3.595  16.020  1.305  6.457e+03  2.597e+02 Day:1993md 
 13  27   3.595  16.020  1.320  6.689e+03  2.566e+02 Day:1993md 
 13  27   3.595  16.020  1.335  6.624e+03  2.532e+02 Day:1993md 
 13  27   3.595  16.020  1.350  6.391e+03  2.564e+02 Day:1993md 
 13  27   3.595  16.020  1.365  6.569e+03  1.777e+02 Day:1993md 
 13  27   3.595  16.020  1.380  6.343e+03  1.713e+02 Day:1993md 
 13  27   3.595  16.020  1.395  6.242e+03  2.236e+02 Day:1993md 
 13  27   3.595  16.020  1.410  6.377e+03  2.228e+02 Day:1993md 
 13  27   3.595  16.020  1.425  6.371e+03  2.205e+02 Day:1993md 
 13  27   3.595  16.020  1.440  6.465e+03  1.755e+02 Day:1993md 
 13  27   3.595  16.020  1.455  6.045e+03  1.664e+02 Day:1993md 
 13  27   3.595  16.020  1.470  6.108e+03  2.488e+02 Day:1993md 
 13  27   3.595  16.020  1.485  6.201e+03  2.505e+02 Day:1993md 
 13  27   3.595  16.020  1.500  5.919e+03  2.425e+02 Day:1993md 
 13  27   3.595  16.020  1.515  5.879e+03  2.399e+02 Day:1993md 
 13  27   3.595  16.020  1.530  5.894e+03  2.457e+02 Day:1993md 
 13  27   3.595  16.020  1.545  6.296e+03  2.587e+02 Day:1993md 
 13  27   3.595  20.016  0.165  2.427e-01  9.572e-02 Day:1993md 
 13  27   3.595  20.016  0.180  7.986e-01  1.641e-01 Day:1993md 
 13  27   3.595  20.016  0.195  4.987e-01  1.174e-01 Day:1993md 
 13  27   3.595  20.016  0.210  1.048e+00  1.640e-01 Day:1993md 
 13  27   3.595  20.016  0.225  1.828e+00  2.188e-01 Day:1993md 
 13  27   3.595  20.016  0.240  2.310e+00  2.566e-01 Day:1993md 
 13  27   3.595  20.016  0.255  3.501e+00  3.340e-01 Day:1993md 
 13  27   3.595  20.016  0.270  5.272e+00  3.721e-01 Day:1993md 
 13  27   3.595  20.016  0.285  7.182e+00  4.235e-01 Day:1993md 
 13  27   3.595  20.016  0.300  9.575e+00  4.782e-01 Day:1993md 
 13  27   3.595  20.016  0.315  1.337e+01  1.334e+00 Day:1993md 
 13  27   3.595  20.016  0.330  1.858e+01  1.573e+00 Day:1993md 
 13  27   3.595  20.016  0.345  2.564e+01  1.830e+00 Day:1993md 
 13  27   3.595  20.016  0.360  3.059e+01  1.998e+00 Day:1993md 
 13  27   3.595  20.016  0.375  4.165e+01  2.352e+00 Day:1993md 
 13  27   3.595  20.016  0.390  4.837e+01  2.578e+00 Day:1993md 
 13  27   3.595  20.016  0.405  5.543e+01  2.305e+00 Day:1993md 
 13  27   3.595  20.016  0.420  7.151e+01  2.637e+00 Day:1993md 
 13  27   3.595  20.016  0.435  9.064e+01  2.999e+00 Day:1993md 
 13  27   3.595  20.016  0.450  1.163e+02  5.450e+00 Day:1993md 
 13  27   3.595  20.016  0.465  1.563e+02  6.090e+00 Day:1993md 
 13  27   3.595  20.016  0.480  1.830e+02  6.562e+00 Day:1993md 
 13  27   3.595  20.016  0.495  2.185e+02  7.072e+00 Day:1993md 
 13  27   3.595  20.016  0.510  2.746e+02  7.871e+00 Day:1993md 
 13  27   3.595  20.016  0.525  3.303e+02  7.952e+00 Day:1993md 
 13  27   3.595  20.016  0.540  3.921e+02  8.658e+00 Day:1993md 
 13  27   3.595  20.016  0.555  4.586e+02  9.546e+00 Day:1993md 
 13  27   3.595  20.016  0.570  5.136e+02  2.148e+01 Day:1993md 
 13  27   3.595  20.016  0.585  5.740e+02  2.280e+01 Day:1993md 
 13  27   3.595  20.016  0.600  6.878e+02  2.405e+01 Day:1993md 
 13  27   3.595  20.016  0.615  7.242e+02  2.415e+01 Day:1993md 
 13  27   3.595  20.016  0.630  7.404e+02  2.429e+01 Day:1993md 
 13  27   3.595  20.016  0.645  8.494e+02  2.221e+01 Day:1993md 
 13  27   3.595  20.016  0.660  8.796e+02  2.268e+01 Day:1993md 
 13  27   3.595  20.016  0.675  9.905e+02  2.344e+01 Day:1993md 
 13  27   3.595  20.016  0.690  9.800e+02  3.827e+01 Day:1993md 
 13  27   3.595  20.016  0.705  1.028e+03  3.919e+01 Day:1993md 
 13  27   3.595  20.016  0.720  1.080e+03  3.890e+01 Day:1993md 
 13  27   3.595  20.016  0.735  1.022e+03  3.781e+01 Day:1993md 
 13  27   3.595  20.016  0.750  1.059e+03  2.930e+01 Day:1993md 
 13  27   3.595  20.016  0.765  1.103e+03  2.881e+01 Day:1993md 
 13  27   3.595  20.016  0.780  1.131e+03  2.945e+01 Day:1993md 
 13  27   3.595  20.016  0.795  1.136e+03  4.113e+01 Day:1993md 
 13  27   3.595  20.016  0.810  1.170e+03  4.172e+01 Day:1993md 
 13  27   3.595  20.016  0.825  1.174e+03  4.139e+01 Day:1993md 
 13  27   3.595  20.016  0.840  1.203e+03  4.226e+01 Day:1993md 
 13  27   3.595  20.016  0.855  1.265e+03  4.398e+01 Day:1993md 
 13  27   3.595  20.016  0.870  1.187e+03  4.272e+01 Day:1993md 
 13  27   3.595  20.016  0.885  1.299e+03  4.550e+01 Day:1993md 
 13  27   3.595  25.012  0.360  8.838e-02  3.862e-02 Day:1993md 
 13  27   3.595  25.012  0.375  1.435e-01  4.508e-02 Day:1993md 
 13  27   3.595  25.012  0.390  1.625e-01  4.676e-02 Day:1993md 
 13  27   3.595  25.012  0.405  2.374e-01  5.539e-02 Day:1993md 
 13  27   3.595  25.012  0.420  2.793e-01  6.169e-02 Day:1993md 
 13  27   3.595  25.012  0.435  2.797e-01  5.768e-02 Day:1993md 
 13  27   3.595  25.012  0.450  4.325e-01  7.183e-02 Day:1993md 
 13  27   3.595  25.012  0.465  6.215e-01  8.902e-02 Day:1993md 
 13  27   3.595  25.012  0.480  7.775e-01  8.692e-02 Day:1993md 
 13  27   3.595  25.012  0.495  9.873e-01  9.700e-02 Day:1993md 
 13  27   3.595  25.012  0.510  1.340e+00  1.135e-01 Day:1993md 
 13  27   3.595  25.012  0.525  1.413e+00  1.186e-01 Day:1993md 
 13  27   3.595  25.012  0.540  2.260e+00  2.908e-01 Day:1993md 
 13  27   3.595  25.012  0.555  2.477e+00  2.805e-01 Day:1993md 
 13  27   3.595  25.012  0.570  2.873e+00  2.981e-01 Day:1993md 
 13  27   3.595  25.012  0.585  3.849e+00  3.477e-01 Day:1993md 
 13  27   3.595  25.012  0.600  5.324e+00  4.284e-01 Day:1993md 
 13  27   3.595  25.012  0.615  5.025e+00  3.613e-01 Day:1993md 
 13  27   3.595  25.012  0.630  6.925e+00  4.242e-01 Day:1993md 
 13  27   3.595  25.012  0.645  8.314e+00  8.097e-01 Day:1993md 
 13  27   3.595  25.012  0.660  1.081e+01  9.383e-01 Day:1993md 
 13  27   3.595  25.012  0.675  1.459e+01  1.055e+00 Day:1993md 
 13  27   3.595  25.012  0.690  1.657e+01  1.101e+00 Day:1993md 
 13  27   3.595  25.012  0.705  2.018e+01  1.256e+00 Day:1993md 
 13  27   3.595  25.012  0.720  2.525e+01  1.110e+00 Day:1993md 
 13  27   3.595  25.012  0.735  2.955e+01  1.169e+00 Day:1993md 
 13  27   3.595  25.012  0.750  3.558e+01  1.300e+00 Day:1993md 
 13  27   3.595  25.012  0.765  4.249e+01  2.120e+00 Day:1993md 
 13  27   3.595  25.012  0.780  5.661e+01  2.474e+00 Day:1993md 
 13  27   3.595  25.012  0.795  6.556e+01  2.636e+00 Day:1993md 
 13  27   3.595  25.012  0.810  7.403e+01  2.863e+00 Day:1993md 
 13  27   3.595  25.012  0.825  7.579e+01  2.895e+00 Day:1993md 
 13  27   3.595  25.012  0.840  8.706e+01  2.509e+00 Day:1993md 
 13  27   3.595  25.012  0.855  9.624e+01  2.656e+00 Day:1993md 
 13  27   3.595  25.012  0.870  1.126e+02  4.682e+00 Day:1993md 
 13  27   3.595  25.012  0.885  1.271e+02  4.977e+00 Day:1993md 
 13  27   3.595  25.012  0.900  1.356e+02  5.054e+00 Day:1993md 
 13  27   3.595  25.012  0.915  1.522e+02  5.466e+00 Day:1993md 
 13  27   3.595  25.012  0.930  1.521e+02  5.456e+00 Day:1993md 
 13  27   3.595  25.012  0.945  1.676e+02  4.629e+00 Day:1993md 
 13  27   3.595  25.012  0.960  1.715e+02  4.652e+00 Day:1993md 
 13  27   3.595  25.012  0.975  1.988e+02  7.994e+00 Day:1993md 
 13  27   3.595  25.012  0.990  1.866e+02  7.745e+00 Day:1993md 
 13  27   3.595  25.012  1.005  2.019e+02  8.096e+00 Day:1993md 
 13  27   3.595  25.012  1.020  2.070e+02  7.862e+00 Day:1993md 
 13  27   3.595  25.012  1.035  2.227e+02  8.380e+00 Day:1993md 
 13  27   3.595  25.012  1.050  2.288e+02  6.030e+00 Day:1993md 
 13  27   3.595  25.012  1.065  2.310e+02  5.904e+00 Day:1993md 
 13  27   3.595  25.012  1.080  2.469e+02  8.357e+00 Day:1993md 
 13  27   3.595  25.012  1.095  2.608e+02  8.729e+00 Day:1993md 
 13  27   3.595  25.012  1.110  2.570e+02  8.767e+00 Day:1993md 
 13  27   3.595  25.012  1.125  2.694e+02  8.916e+00 Day:1993md 
 13  27   3.595  25.012  1.140  2.810e+02  8.984e+00 Day:1993md 
 13  27   3.595  25.012  1.155  2.853e+02  9.156e+00 Day:1993md 
 13  27   3.595  30.010  0.975  5.675e+00  8.943e-01 Day:1993md 
 13  27   3.595  30.010  0.990  6.856e+00  9.286e-01 Day:1993md 
 13  27   3.595  30.010  1.005  7.035e+00  9.188e-01 Day:1993md 
 13  27   3.595  30.010  1.020  1.009e+01  1.151e+00 Day:1993md 
 13  27   3.595  30.010  1.035  9.579e+00  1.110e+00 Day:1993md 
 13  27   3.595  30.010  1.050  1.178e+01  1.168e+00 Day:1993md 
 13  27   3.595  30.010  1.065  1.514e+01  1.359e+00 Day:1993md 
 13  27   3.595  30.010  1.080  1.727e+01  8.697e-01 Day:1993md 
 13  27   3.595  30.010  1.095  1.891e+01  9.078e-01 Day:1993md 
 13  27   3.595  30.010  1.110  2.357e+01  1.197e+00 Day:1993md 
 13  27   3.595  30.010  1.125  2.689e+01  1.282e+00 Day:1993md 
 13  27   3.595  30.010  1.140  2.831e+01  1.333e+00 Day:1993md 
 13  27   3.595  30.010  1.155  2.845e+01  1.356e+00 Day:1993md 
 13  27   3.595  30.010  1.170  3.252e+01  1.096e+00 Day:1993md 
 13  27   3.595  30.010  1.185  3.676e+01  1.154e+00 Day:1993md 
 13  27   3.595  30.010  1.200  3.424e+01  1.634e+00 Day:1993md 
 13  27   3.595  30.010  1.215  4.164e+01  1.775e+00 Day:1993md 
 13  27   3.595  30.010  1.230  4.088e+01  1.718e+00 Day:1993md 
 13  27   3.595  30.010  1.245  5.099e+01  1.924e+00 Day:1993md 
 13  27   3.595  30.010  1.260  5.437e+01  1.714e+00 Day:1993md 
 13  27   3.595  30.010  1.275  5.333e+01  1.698e+00 Day:1993md 
 13  27   3.595  30.010  1.290  5.487e+01  3.333e+00 Day:1993md 
